what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232183665424
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232183670573
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232183675899
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1232183678600
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ResourceNavigator,1232183692255
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232183708550
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232183715989
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232183979605
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232183981900
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1232183995605
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184008244
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184087138
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184093488
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184148455
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184149149
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184219674
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232184225313
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232184227463
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232184229819
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184240378
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184242472
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184251669
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184254693
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232184260522
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232184289380
