what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1232194842178
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232194842234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232194847254
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232194856156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232194856301
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232194862308
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232194873007
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232194874084
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.opendecl,1232194889091
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232194894695
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232194929920
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232194936840
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232194939576
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232194942209
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232194947521
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232195356295
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232195360361
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232195361787
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232195373370
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232195378830
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232195388214
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232195390511
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232195396939
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232195397787
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232195772660
