what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232187484868
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232187486725
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1232187499950
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187503772
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187512947
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232187528727
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187544294
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187618344
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232187624695
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187652583
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187861996
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232187866514
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187868358
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187892907
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232187912738
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1232187940463
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232187944484
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1232187947969
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232187949264
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1232187952379
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1232187957057
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1232187957844
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187969088
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232187973695
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232187984838
