what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188222595
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188226241
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188227491
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188229209
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188231117
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188235448
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188236981
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188239145
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188239157
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188241683
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188256081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188261995
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188264645
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188431635
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188433224
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232188450921
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188453254
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232188456992
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1232188457795
executed,command,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.edit.text.c.indent,1232188468379
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232188469180
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1232188474959
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188486311
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188535046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232188540783
